Id,Title,Description,Author,Platform,Url,Genre,ContentHashTag,View,Rating,BookMarkCount,LikeCount,Type,IsEnd,ImgUrl
1,공포소설 속 조연은 사람으로 살고 싶다,"공포소설 속 조연은 사람으로 살고 싶다 작품소개: 정신을 차려보니 웹소설 조연에 빙의했다. 문제는 이 소설이 끔찍한 공포소설이란 점! 정체불명의 신들과 마수들이 넘쳐나고 세계관 최약체가 바로 인간인 세상. 앞으로 망할 세계에서 이미 망해버린 가문의 적자 '아렌하이트 하르트만'의 몸으로 빙의한 주인공은 자신의 가문이 비밀스러운 주술과 엮여있는 걸 알게 되는데. ""인간으로, 인간답게. 그렇게 살아남을 거야.""...",인간추출기,리디,https://ridibooks.com/books/2655001154?_rdt_sid=category_bestsellers&_rdt_idx=7&_rdt_arg=1750,정통 판타지,"#RIDI_ONLY#정통판타지#아포칼립스#이세계#회귀물#빙의물#착각물#생존물#차원이동물#희생캐#외유내강캐#사연캐#리다무#웹소설#연재중#평점4점이상#리뷰500개이상#별점500개이상#피폐물",0.0,4.9,0,2911,NOVEL,NOT,https://img.ridicdn.net/cover/2655003241/xxlarge#1
2,회귀자들이 나를 죽이려 한다,"회귀자들이 나를 죽이려 한다 작품소개: 세상을 구원하기 위해 키운 내 제자들.그 제자들이 회귀해서 날 죽이려 한다.""제 우상이자 영웅이자 태양일 때, 제 손으로 죽여드리겠습니다. 그대의 명예를 위해서!""조금만 기다려라.내가 너희들을 다 제정신으로 만들어 줄 테니까....",방울뱀,리디,https://ridibooks.com/books/2655003024?_rdt_sid=category_bestsellers&_rdt_idx=1&_rdt_arg=1750,현대 판타지,"#RIDI_ONLY#현대판타지#회귀물#환생물#착각물#성장물#탑등반물#성좌물#절대선#얼굴천재#먼치킨#헌터#리다무#웹소설#연재중#평점4점이상#리뷰500개이상#별점500개이상#사이다물",0.0,4.9,0,222,NOVEL,NOT,https://img.ridicdn.net/cover/2655003245/xxlarge#1
3,장남은 축구가 간절하다,"장남은 축구가 간절하다 작품소개: 인간 승리의 상징, 대기만성형.하지만 기억엔 남지 않는 그저그런 선수.고아였던 윤태양에게 축구란 후회의 연속이었다.그런데 어느 날 일어난 기적.내가 여섯 살로 돌아왔다니!거기다 오남매의 장남?회귀한 그가 가족들을 살리고, 장남이 되었을 때...“아, 축구 마렵다…….”윤태양은 축구가 간절해졌다.[장남은 축구가 간절하다]...",네딸아빠,리디,https://ridibooks.com/books/2057271229?_rdt_sid=category_bestsellers&_rdt_idx=6&_rdt_arg=1750,현대 판타지,"#현대판타지#회귀물#성장물#스포츠물#천재#리다무#웹소설#연재완결#평점4점이상",0.0,4.6,0,148,NOVEL,END,https://img.ridicdn.net/cover/2057271229/xxlarge#1
4,착한 일을 하면 복을 받음¿,"착한 일을 하면 복을 받음¿ 작품소개: -착한 일을 하면 복을 받음¿-사회적 기준에 부합하는 행동을 했을 경우 사용자 ‘정다온’의 제한을 약화시킵니다.착한 일을 하면 복을 받는다고?전생이 마왕인데도?파란만장한 마왕의 삶을 마감하고 현대 지구에 환생한 지 19년차.시스템에게 걸려 강제로 헌터가 되어버렸다.심지어 착한 일을 해야 본래의 능력치를 되찾을 수 있다고?""음...나쁜 놈들을 때려죽이는 것도...",세르페,리디,https://ridibooks.com/books/5561000001?_rdt_sid=category_bestsellers&_rdt_idx=8&_rdt_arg=1750,현대 판타지,"#RIDI_ONLY#현대판타지#퓨전판타지#동료/케미#환생물#상태창/시스템#성장물#차원이동물#빌런캐#사연캐#천재#먼치킨#헌터#마법사#마왕#리다무#웹소설#연재중#평점4점이상#리뷰500개이상#별점500개이상#코믹/개그물",0.0,4.9,0,910,NOVEL,NOT,https://img.ridicdn.net/cover/5561000152/xxlarge#1
5,백작가의 망나니가 되었다,"백작가의 망나니가 되었다 작품소개: 눈을 떠보니 소설 속이었다.그것도 망나니로 유명한 백작가 도련님 몸으로.하지만,그렇다고 망나니가 될 순 없잖아?...",유려한,리디,https://ridibooks.com/books/875103701?_rdt_sid=category_bestsellers&_rdt_idx=3&_rdt_arg=1750,퓨전 판타지,"#퓨전판타지#빙의물#착각물#희생캐#망나니#외유내강캐#왕족/귀족#리다무#웹소설#연재중#평점4점이상#리뷰500개이상#별점500개이상#피폐물",0.0,4.8,0,28626,NOVEL,NOT,https://img.ridicdn.net/cover/875167688/xxlarge#1
6,세상만 구하고 은퇴하겠습니다,"세상만 구하고 은퇴하겠습니다 작품소개: 멸망 직전, 정신을 차리니 20년 전 과거로 돌아왔다.안온한 정년퇴직을 위해서는 반드시 멸망을 막아야 한다....",밀렘,리디,https://ridibooks.com/books/1534129159?_rdt_sid=category_bestsellers&_rdt_idx=4&_rdt_arg=1750,현대 판타지,"#RIDI_ONLY#현대판타지#학원/아카데미#동료/케미#회귀물#성장물#사연캐#얼굴천재#천재#헌터#마법사#리다무#웹소설#연재중#평점4점이상#리뷰500개이상#별점500개이상#사이다물#피폐물",0.0,4.8,0,5972,NOVEL,NOT,https://img.ridicdn.net/cover/1534155332/xxlarge#1
7,트립한국 1933 호주에서 시작하다,트립한국 1933 호주에서 시작하다 작품소개: 1933년 1월 1일.호주에 남한이 붙었다....,적운창,리디,https://ridibooks.com/books/425449933?_rdt_sid=category_bestsellers&_rdt_idx=9&_rdt_arg=1750,현대 판타지,"#리다무#웹소설#연재완결",0.0,4.3,0,51,NOVEL,END,https://img.ridicdn.net/cover/425449933/xxlarge#1
8,명문고 EX급 조연의 리플레이,"명문고 EX급 조연의 리플레이 작품소개: 국민망겜 최종장을 클리어했더니 게임 속 이름 없는 조연이 되었다.규격 외 측정불가, 미지의 등급인 EX급 조연이....",기월월,리디,https://ridibooks.com/books/1377070427?_rdt_sid=category_bestsellers&_rdt_idx=2&_rdt_arg=1750,퓨전 판타지,"#퓨전판타지#학원/아카데미#동료/케미#빙의물#상태창/시스템#성장물#외유내강캐#헌터#리다무#웹소설#연재중#평점4점이상#리뷰500개이상#별점500개이상",0.0,4.7,0,12221,NOVEL,NOT,https://img.ridicdn.net/cover/1377119698/xxlarge#1
9,이세계 착각 헌터,이세계 착각 헌터 작품소개: [나는 F급 헌터로 환생했다....쟤들이 그렇게 취급을 안 해줘서 문제지.]...,대대원,리디,https://ridibooks.com/books/5211000001?_rdt_sid=category_bestsellers&_rdt_idx=0&_rdt_arg=1750,현대 판타지,"#RIDI_ONLY#현대판타지#이세계#빙의물#착각물#헌터#리다무#웹소설#연재중#평점4점이상#리뷰500개이상#별점500개이상",0.0,4.9,0,11636,NOVEL,NOT,https://img.ridicdn.net/cover/5211000413/xxlarge#1
10,블랙기업조선,"블랙기업조선 작품소개: 밀리터리, 스팀펑크 등등 온갖 덕질에 미친 잡덕후가 환생했다.그런데 아버지가 세종대왕?덕질에 능한 군주와 덕질에 미친 아들,그리고 갈려 나가는 대신들과 수많은 인간들....",국뽕,리디,https://ridibooks.com/books/2749013034?_rdt_sid=category_bestsellers&_rdt_idx=5&_rdt_arg=1750,퓨전 판타지,"#퓨전판타지#빙의물#전쟁물#차원이동물#계략캐#천재#왕족/귀족#리다무#웹소설#연재중#평점4점이상#리뷰500개이상#별점500개이상#코믹/개그물#사이다물",0.0,4.5,0,3034,NOVEL,NOT,https://img.ridicdn.net/cover/2749038333/xxlarge#1
11,신선배송으로 인생역전,신선배송으로 인생역전 작품소개: [신선배송! 신선배송!]“배송이 완료되었습니다.”우리 식당에서는 S급 재료를 사용합니다....,해묘(亥猫),리디,https://ridibooks.com/books/425448662?_rdt_sid=category_bestsellers&_rdt_idx=10&_rdt_arg=1750,현대 판타지,"#리다무#웹소설#연재중#평점4점이상#리뷰100개이상#별점100개이상",0.0,4.6,0,162,NOVEL,NOT,https://img.ridicdn.net/cover/425454946/xxlarge#1
12,내 분신이 거물이 되어간다,"내 분신이 거물이 되어간다 작품소개: 대륙의 공포- 불사왕이 절망을 불러오고, 신의 뜻을 받드는 빛의 기사가 이에 맞선다.혼란의 시대에 준동하는 수많은 영웅들.그리고 갑작스레 지구에 등장한 정체불명의 강자들까지!그런데,그게 전부 나였다.…정확히는 이세계에 보냈던 내 분신들이었다.#본의 아니게 세상의 흑막이 되어간다.#어쩌다보니 마왕도 용사도 전부 나.#1인 n역...",실험샘플,리디,https://ridibooks.com/books/425356762?_rdt_sid=category_bestsellers&_rdt_idx=62&_rdt_arg=1750,현대 판타지,"#현대판타지#웹소설#연재중#평점4점이상",0.0,4.7,0,178,NOVEL,NOT,https://img.ridicdn.net/cover/425454933/xxlarge#1
13,금선비록,금선비록 작품소개: 주인공 이환은 자신의 혈맥을 각성하는데 실패하는데 이것이 약혼녀와 그녀의 아버지 대장로의 조작임을 알게되어 복수를 갈망하다 우연히 아버지의 유일한 유산인 목걸이를 통해 지존신전에 들어 가면서 무공의 세계에 빠져 든다. 하지만 그곳에 있던 구양지존의 잔혼에게서 자신에게 무공을 배우면 10년 안에 자신의 원수를 죽이던지 아니면 상대에게 발각되어 죽을 수 밖에 ...,권신,리디,https://ridibooks.com/books/4697000648?_rdt_sid=category_bestsellers&_rdt_idx=65&_rdt_arg=1750,무협 소설,"#리다무#웹소설#연재중",0.0,4.8,0,26,NOVEL,NOT,https://img.ridicdn.net/cover/4697002757/xxlarge#1
14,아니요. 떡볶이집 할 건데요,아니요. 떡볶이집 할 건데요 작품소개: 불우한 환경 때문에 방황하던 윤성의 앞에 나타난 수상한 남자.파란 머리를 지닌 그는 스스로를 ‘용의 일족’이라 소개하고 윤성에게 아버지가 남긴 목걸이를 요구한다.거절하는 윤성에게 소원성취를 도와줄테니 목걸이가 필요한 일을 도와달라고 하는데.“그 일이 귀신을 때려잡는 일이라고는 안 했잖아요!”떡볶이나 팔며 한가하게 살고 싶은 윤성에게 다가온 일생일대의 기회이...,fides,리디,https://ridibooks.com/books/3586059969?_rdt_sid=category_bestsellers&_rdt_idx=68&_rdt_arg=1750,현대 판타지,"#리다무#웹소설#연재완결#평점4점이상",0.0,4.7,0,142,NOVEL,END,https://img.ridicdn.net/cover/3586059969/xxlarge#1
15,매국노의 원수 자식,"매국노의 원수 자식 작품소개: 독립유공자 후손인 내가 이완용의 아들로 태어난 것도 황당한데, 난데없이 미국 가서 사관학교에 들어가라니?!할 수 없군, 이렇게 된 이상 미군 사령관까지 돼서 매국노는 물론이고 일제와 나치스 참교육 가즈아!!#폭발#재벌#혐성#개발#아카데미#블랙코미디...",슈가트,리디,https://ridibooks.com/books/425247359?_rdt_sid=category_bestsellers&_rdt_idx=66&_rdt_arg=1750,퓨전 판타지,"#퓨전판타지#전쟁물#군인#웹소설#연재중#평점4점이상",0.0,4.6,0,152,NOVEL,NOT,https://img.ridicdn.net/cover/425454937/xxlarge#1
16,따라 하기 천재는 스트리머,"따라 하기 천재는 스트리머 작품소개: 사고로 왼쪽 눈을 이식 받았다.그랬더니 모든 것을 따라 할 수 있는 능력이 생겼다?눈을 이식 받기 위해서 생긴 3억이란 빚을 갚기 위해서.보육원 출신에 고졸인 내가 할 수 있는 일은 하나뿐!그렇게 인터넷 방송을 시작해 미믹이 되었다.- 아니, 저걸 어떻게 하지?""아니, 이걸 왜 못하죠?""- 저건 못 따라 하겠지.""되는데요?""- ...아 쫌!모두가 불가능하다...",신필,리디,https://ridibooks.com/books/2107133331?_rdt_sid=category_bestsellers&_rdt_idx=64&_rdt_arg=1750,현대 판타지,"#리다무#웹소설#연재완결",0.0,4.4,0,14,NOVEL,END,https://img.ridicdn.net/cover/2107133331/xxlarge#1
17,나 혼자 초월급 네크로맨서,나 혼자 초월급 네크로맨서 작품소개: 무능력하게 살다가 네크로맨서로 각성했다.그런데 내 스켈레톤들이 너무 강하다....,앱솔,리디,https://ridibooks.com/books/1377117758?_rdt_sid=category_bestsellers&_rdt_idx=63&_rdt_arg=1750,퓨전 판타지,"#퓨전판타지#상태창/시스템#성장물#얼굴천재#천재#먼치킨#네크로맨서#리다무#웹소설#연재중",0.0,3.0,0,29,NOVEL,NOT,https://img.ridicdn.net/cover/1377119692/xxlarge#1
18,야구랑 연애를 잘함,야구랑 연애를 잘함 작품소개: 영원한 행복을 찾아 떠나는 바보의 이야기...,강산(江山),리디,https://ridibooks.com/books/1007099806?_rdt_sid=category_bestsellers&_rdt_idx=70&_rdt_arg=1750,현대 판타지,"#리다무#웹소설#연재완결",0.0,0.0,0,10,NOVEL,END,https://img.ridicdn.net/cover/1007099806/xxlarge#1
19,귀농 후 조물주의 건물주가 되었다,귀농 후 조물주의 건물주가 되었다 작품소개: 귀농을 했더니 조물주들의 건물주가 되었다.성준의 유유자적 힐링을 넘은 초과회복 라이프....,글고블린,리디,https://ridibooks.com/books/425448160?_rdt_sid=category_bestsellers&_rdt_idx=60&_rdt_arg=1750,현대 판타지,"#리다무#웹소설#연재중#평점4점이상#리뷰100개이상#별점100개이상",0.0,4.7,0,213,NOVEL,NOT,https://img.ridicdn.net/cover/425452713/xxlarge#1
20,"조선, 혁명의 시대","조선, 혁명의 시대 작품소개: 때는 19세기 말, 제국주의 시대.강자가 약자를 병탄하는 걸 당연하게 여기는 약육강식과,변화하는 환경에 적응하는 존재만이 살아남을 수 있다 여겼던 적자생존의 시대.1880년, 완화군 이선이 된 미래의 역사학도.""절대 죽지 않는다. 반드시 살아남는다. 나 이선도, 이 나라 조선도!""...",태사령,리디,https://ridibooks.com/books/3228011048?_rdt_sid=category_bestsellers&_rdt_idx=67&_rdt_arg=1750,퓨전 판타지,"#퓨전판타지#회귀물#전쟁물#계략캐#왕족/귀족#웹소설#연재중#평점4점이상",0.0,4.3,0,342,NOVEL,NOT,https://img.ridicdn.net/cover/3228078081/xxlarge#1
21,무신급 막내가 되었다,무신급 막내가 되었다 작품소개: 무림맹에 역대급 막내가 들어왔다....,소판양,리디,https://ridibooks.com/books/2065109853?_rdt_sid=category_bestsellers&_rdt_idx=61&_rdt_arg=1750,무협 소설,"#리다무#웹소설#연재완결#평점4점이상#리뷰100개이상#별점100개이상",0.0,4.8,0,103,NOVEL,END,https://img.ridicdn.net/cover/2065109853/xxlarge#1
22,역대급 스피드의 축구천재,"역대급 스피드의 축구천재 작품소개: 뒤늦게 뛰어든 축구판.그런데... 나보다 잘하는 사람도, 나보다 빠른 사람도 없다?...",얼음강철,리디,https://ridibooks.com/books/2065100811?_rdt_sid=category_bestsellers&_rdt_idx=69&_rdt_arg=1750,현대 판타지,"#현대판타지#천재#먼치킨#운동선수#웹소설#연재중#평점4점이상#리뷰100개이상#별점100개이상",0.0,4.8,0,132,NOVEL,NOT,https://img.ridicdn.net/cover/2065113327/xxlarge#1
23,발연기돌로 시작하는 천재배우,"발연기돌로 시작하는 천재배우 작품소개: 대한민국 자타공인 최고 천재배우.눈 떠보니 아이돌 출신 발연기 배우 몸으로 들어왔다.'배우 중에서도 이런 얼굴은 흔치 않은데?'하지만 대중들의 시선은 차갑기만 하다.상관없다.현기증 난단 말이에요. 영화든 드라마든 빨리 배역 주세요.다시 한번 얻은 기회.연기의 끝, 도달할 수 있을까?...",글자재,리디,https://ridibooks.com/books/5552000001?_rdt_sid=category_bestsellers&_rdt_idx=120&_rdt_arg=1750,현대 판타지,"#RIDI_ONLY#현대판타지#동료/케미#빙의물#상태창/시스템#계략캐#얼굴천재#천재#배우#리다무#웹소설#연재중#평점4점이상#리뷰500개이상#별점500개이상#코믹/개그물#사이다물",0.0,4.8,0,345,NOVEL,NOT,https://img.ridicdn.net/cover/5552000236/xxlarge#1
24,1592 모두가 꿈꾼 제국,1592 모두가 꿈꾼 제국 작품소개: 임진왜란 시기의 조선으로 타임 리프했다.그러나 동시대에서도 상위권 국가체계를 완성한 조선에서 한낱 개인이 할 수 있는 것은 없었다.'그렇다면 차라리 연해주로 가자.'...,저스티츠,리디,https://ridibooks.com/books/1377115712?_rdt_sid=category_bestsellers&_rdt_idx=128&_rdt_arg=1750,퓨전 판타지,"#퓨전판타지#리다무#웹소설#연재중",0.0,3.3,0,55,NOVEL,NOT,https://img.ridicdn.net/cover/1377119548/xxlarge#1
25,멕시코 제국 황태자가 되었다,"멕시코 제국 황태자가 되었다 작품소개: 멕시코의 독립을 이끈 영광스러운 황제, 아구스틴 1세의 장남이 되었다.그의 재위 기간은 단 10달!후… 이렇게 된 이상 미국을 공격한다!...",폭우(暴雨),리디,https://ridibooks.com/books/425425044?_rdt_sid=category_bestsellers&_rdt_idx=126&_rdt_arg=1750,퓨전 판타지,"#퓨전판타지#웹소설#연재중",0.0,4.6,0,49,NOVEL,NOT,https://img.ridicdn.net/cover/425454938/xxlarge#1
26,시한부라 은퇴합니다,"시한부라 은퇴합니다 작품소개: ""대체 몇 년째냐고!""회사에 사표를 던진 지도 몇 년째.그리고 사표 수리 거부를 당한 지도 몇 년 째다.난 은퇴가 하고 싶었다.""야 이 정도면 니가 죽어야 놔주겠는데?""""뭐? 죽어야?""그래서 결정했다.시한부가 되기로....",해달수,리디,https://ridibooks.com/books/2378062653?_rdt_sid=category_bestsellers&_rdt_idx=122&_rdt_arg=1750,퓨전 판타지,"#RIDI_ONLY#퓨전판타지#리다무#웹소설#연재중#평점4점이상#리뷰500개이상#별점500개이상",0.0,4.8,0,431,NOVEL,NOT,https://img.ridicdn.net/cover/2378068197/xxlarge#1
27,슬기로운 천마님의 감빵생활,"슬기로운 천마님의 감빵생활 작품소개: 천외천(天外天) 서혁(徐赫), 천마신교(天魔神敎)의 칠대 천마.우화등선(羽化登仙)하려다 우매(愚昧)한 등신(等神)의 몸으로 회귀했다.그리고 지금.상단전(上丹田)에 자리 잡은 몸뚱이 주인의 영(靈)과 함께 수감생활을 시작했다.마기충만(魔氣充滿)한 서부교도소에서 패왕의 길을 다시 시작할 수 있을까?...",쫑부장,리디,https://ridibooks.com/books/4181012514?_rdt_sid=category_bestsellers&_rdt_idx=127&_rdt_arg=1750,현대 판타지,"#현대판타지#회귀물#망나니#천마#리다무#웹소설#연재완결",0.0,4.0,0,10,NOVEL,END,https://img.ridicdn.net/cover/4181012514/xxlarge#1
28,승소율 99.9% 동네 변호사,"승소율 99.9% 동네 변호사 작품소개: 고객 만족률 100%, 승소율 99.9%.우리 동네에는 천재 변호사 최도진이 있다....",유니크K,리디,https://ridibooks.com/books/2065111256?_rdt_sid=category_bestsellers&_rdt_idx=124&_rdt_arg=1750,현대 판타지,"#리다무#웹소설#연재완결",0.0,5.0,0,40,NOVEL,END,https://img.ridicdn.net/cover/2065111256/xxlarge#1
29,반월당의 기묘한 이야기,"반월당의 기묘한 이야기 작품소개: -웹툰 예정작-지금도 이 땅 위를 떠도는 옛이야기 속 수많은 괴이(怪異)들. 괴이에 홀린 인간들은 전통상점 반월당의 신령한 여우요괴를 찾아가 도움을 청했다고 한다. 귀신을 보는 고등학생 유단과 이매망량을 다스리는 여우 백란, 반월당의 요괴 점원들이 들려주는 기묘한 이야기들....",정연,리디,https://ridibooks.com/books/4621000474?_rdt_sid=category_bestsellers&_rdt_idx=130&_rdt_arg=1750,현대 판타지,"#현대판타지#동료/케미#성장물#사연캐#웹소설#연재중#평점4점이상#리뷰500개이상#별점500개이상",0.0,4.9,0,3499,NOVEL,NOT,https://img.ridicdn.net/cover/4621002812/xxlarge#1
30,모용세가 망나니,"모용세가 망나니 작품소개: 복수를 위해 동귀어진도 불사했다.모든 게 끝날 거라 생각했다.근데 정신을 차리니 내가 어린 가주의 몸에 빙의됐다고?그것도 하필 다 망해가는 모용세가의...?아직 복수는 끝나지 않았다.가진 건 다 망해가는 모용세가의 이름뿐이지만.그래, 이거라도 어디야! 이렇게 된 거 상부상조 해보자고!...",김이무기,리디,https://ridibooks.com/books/4186011852?_rdt_sid=category_bestsellers&_rdt_idx=121&_rdt_arg=1750,무협 소설,"#RIDI_ONLY#동료/케미#빙의물#성장물#경영물#빌런캐#망나니#계략캐#얼굴천재#천재#먼치킨#리다무#웹소설#연재중#평점4점이상#리뷰500개이상#별점500개이상#코믹/개그물#사이다물",0.0,4.8,0,501,NOVEL,NOT,https://img.ridicdn.net/cover/4186016750/xxlarge#1
31,천재로 돌아왔다,"천재로 돌아왔다 작품소개: 따돌림당하던 아이돌이 회귀했다?!회귀하고 보니 노래, 춤, 프로듀싱 다 잘해.대체 못하는 게 뭐야?""이번 생은 눈치 보지 않고 내 재능을 전부 발휘할 테다.""천재로 돌아왔다....",강선우,리디,https://ridibooks.com/books/2057192629?_rdt_sid=category_bestsellers&_rdt_idx=129&_rdt_arg=1750,현대 판타지,"#현대판타지#회귀물#연예계물#천재#먼치킨#웹소설#연재중#평점4점이상#리뷰100개이상#별점100개이상#사이다물",0.0,4.3,0,423,NOVEL,NOT,https://img.ridicdn.net/cover/2057273115/xxlarge#1
32,이동 요새로 아포칼립스 살아남기,이동 요새로 아포칼립스 살아남기 작품소개: 이불 밖 세상이 위험하다고?그럼 이불째로 움직이면 그만.악마의 침공으로 멸망한 세계에서 회귀한 주인공.지난번의 실패를 거름 삼아 점점 더 강해지는 '이동 요새'와 함께 다시 일어선다....,스타퍼,리디,https://ridibooks.com/books/2065108045?_rdt_sid=category_bestsellers&_rdt_idx=123&_rdt_arg=1750,퓨전 판타지,"#퓨전판타지#생존물#성장물#먼치킨#리다무#웹소설#연재완결#평점4점이상#리뷰100개이상#별점100개이상",0.0,4.7,0,103,NOVEL,END,https://img.ridicdn.net/cover/2065108045/xxlarge#1
33,특이점으로 압도한다,"특이점으로 압도한다 작품소개: 오픈AI의 GPT, 페이스북의 LLaMA, 구글의 제미나이.AGI를 통한 기술적 특이점이 가까이 다가오는 게 피부로 느껴지는 오늘날.나는 이대로 기계에 뒤처지는 것일까?아니! 방법은 있다.BCI(뇌-컴퓨터 인터페이스)를 통해 사람의 뇌와 인공지능을 연결해 하나가 되는 것!무한한 잠재력을 가진 인간의 신경망과 오감을 학습한 인공지능의 융합!나는 특이점 그 자...",우명,리디,https://ridibooks.com/books/2107131676?_rdt_sid=category_bestsellers&_rdt_idx=125&_rdt_arg=1750,현대 판타지,"#리다무#웹소설#연재중",0.0,4.9,0,43,NOVEL,NOT,https://img.ridicdn.net/cover/2107133673/xxlarge#1
34,미국 재벌3세는 천재였다,"미국 재벌3세는 천재였다 작품소개: 뉴욕금융계의 탑 헤지펀드 매니저.1971년, 미국 경제의 붕괴를 앞두고 재벌3세의 몸으로 깨어나다....",글라탕,리디,https://ridibooks.com/books/425444598?_rdt_sid=category_bestsellers&_rdt_idx=183&_rdt_arg=1750,현대 판타지,"#리다무#웹소설#연재완결",0.0,4.1,0,43,NOVEL,END,https://img.ridicdn.net/cover/425444598/xxlarge#1
35,미호(美好) - 다시 사는 남자,"미호(美好) - 다시 사는 남자 작품소개: 무한의 전생을 겪으며 수만 년을 살아온 내게 또 다른 삶이 펼쳐진다.이번엔 어떤 인생을 살며, 어떤 이벤트가 기다리고 있을까?...",어쩌느냐,리디,https://ridibooks.com/books/120074435?_rdt_sid=category_bestsellers&_rdt_idx=185&_rdt_arg=1750,현대 판타지,"#현대판타지#웹소설#연재중",0.0,5.0,0,19,NOVEL,NOT,https://static.ridicdn.net/books-backend/p/21b168/books/dist/images/book_cover/cover_adult.png
36,독마 손은 약손,"독마 손은 약손 작품소개: 지구로 귀환한 독마, 안휘.현대인들을 보고 단번에 알아차렸다.이 사람들, 독소로 가득 찼구나.딸랑-“지금 안마 받을 수 있습니까?”독소를 흡수할수록 강해지는 안휘에게영약, 아니, 손님이 자꾸만 굴러들어온다!<독마 손은 약손>...",더페이서,리디,https://ridibooks.com/books/2057258790?_rdt_sid=category_bestsellers&_rdt_idx=187&_rdt_arg=1750,퓨전 판타지,"#퓨전판타지#귀환물#천재#먼치킨#웹소설#연재중#사이다물#힐링물",0.0,4.6,0,142,NOVEL,NOT,https://img.ridicdn.net/cover/2057273146/xxlarge#1
37,조선패왕 단종,"조선패왕 단종 작품소개: 러시아-우크라이나 전쟁의 숨겨진 뒷이야기. 파란이 이는 국제정세 한가운데, 한국의 정보요원은 음모를 파해치고 조국에 전달하고자 한다. 그런 그가 죽음을 맞이하고는 단종의 몸에 전생하였다.하지만 그가 전생한 시기는 이미 계유정난도 끝나고 수 년이 지나 왕위를 찬탈당한 뒤였으니, 단종은 상왕으로 물러났으며 아무런 실권도 없이 창덕궁에 갇힌 작은 새였다.이러한 ...",플로린,리디,https://ridibooks.com/books/425417352?_rdt_sid=category_bestsellers&_rdt_idx=189&_rdt_arg=1750,퓨전 판타지,"#퓨전판타지#웹소설#연재중",0.0,3.4,0,29,NOVEL,NOT,https://img.ridicdn.net/cover/425454960/xxlarge#1
38,매혹(魅惑) - 다시 사는 남자,"매혹(魅惑) - 다시 사는 남자 작품소개: 영혼 이동을 통해 수천 년을 살아왔다.이렇게 살게 된 이유는 무엇이며, 이번엔 어떤 삶이 기다리고 있을까?...",어쩌느냐,리디,https://ridibooks.com/books/120070799?_rdt_sid=category_bestsellers&_rdt_idx=190&_rdt_arg=1750,정통 판타지,"#정통판타지#웹소설#연재중",0.0,4.9,0,29,NOVEL,NOT,https://static.ridicdn.net/books-backend/p/21b168/books/dist/images/book_cover/cover_adult.png
39,기억을 담는 사진작가,기억을 담는 사진작가 작품소개: 퇴사 후 할아버지의 사진관을 상속받았다.그랬더니 내 사진에서 사람의 마음이 느껴진다....,덤벙,리디,https://ridibooks.com/books/425445229?_rdt_sid=category_bestsellers&_rdt_idx=182&_rdt_arg=1750,현대 판타지,"#리다무#웹소설#연재중",0.0,4.3,0,41,NOVEL,NOT,https://img.ridicdn.net/cover/425454932/xxlarge#1
40,임진왜란으로 조선을 바꾸다,"임진왜란으로 조선을 바꾸다 작품소개: 임진왜란 1년 전, 1591년 3월 12명의 사람이 눈을 뜬다.임진왜란을 극복하고 조선을 강한 국가로 바꾼 그들을 후세 사람들은 환생인이라 불렀다....",선우선사,리디,https://ridibooks.com/books/4375032230?_rdt_sid=category_bestsellers&_rdt_idx=188&_rdt_arg=1750,퓨전 판타지,"#퓨전판타지#동료/케미#환생물#차원이동물#계략캐#천재#왕족/귀족#웹소설#연재중#사이다물",0.0,3.8,0,22,NOVEL,NOT,https://img.ridicdn.net/cover/4375036004/xxlarge#1
41,도천무영,"도천무영 작품소개: ""무림 천하여, 나는 돌아온다. 반드시 돌아와 피로써 책임을 묻겠다!""천하제일인, 무림을 군림하던 태양천제 단천악이 스러지고.""세상에 맺힌 너의 한을 풀어 줄 수 있다. 네 영혼을 판다면.""무림 곳곳엔 음모가 싹튼다.불식간에 가족이 살해당한 고아 소년 사도천.천하제일의 무인을 꿈꾸는 탁무영.복수를 위해, 꿈을 위해, 무림에 나선 그들 역시 혈풍 속으로 거침...",이유성,리디,https://ridibooks.com/books/2093089652?_rdt_sid=category_bestsellers&_rdt_idx=181&_rdt_arg=1750,무협 소설,"#리다무#웹소설#연재완결",0.0,0.0,0,2,NOVEL,END,https://static.ridicdn.net/books-backend/p/21b168/books/dist/images/book_cover/cover_adult.png
42,언더핸드로 160Km를 던지게 되었다,언더핸드로 160Km를 던지게 되었다 작품소개: 최고 구속 120Km를 던지던 똥차 언더핸드 투수 백건우.어린시절로 회귀해서 사상 최강의 언더핸드 투수로 부활한다....,전성기,리디,https://ridibooks.com/books/3685021735?_rdt_sid=category_bestsellers&_rdt_idx=186&_rdt_arg=1750,현대 판타지,"#현대판타지#리다무#웹소설#연재완결",0.0,3.7,0,44,NOVEL,END,https://img.ridicdn.net/cover/3685021735/xxlarge#1
